Date,Monthly Return
2018-01-31,
2018-02-28,0.07798748813111156
2018-03-31,0.013624823783978446
2018-04-30,0.05793121719308747
2018-05-31,0.1252640841029551
2018-06-30,0.11328209863722027
2018-07-31,-0.13790455887078967
2018-08-31,0.08958358090146823
2018-09-30,0.01754246174803087
2018-10-31,-0.19338199331587314
2018-11-30,-0.05185895009539654
2018-12-31,-0.06455108134593468
2019-01-31,0.26840019186647157
2019-02-28,0.05478646864069403
2019-03-31,-0.004300498516263018
2019-04-30,0.03920801851596045
2019-05-31,-0.07356833037455979
2019-06-30,0.07003032110932228
2019-07-31,-0.12068500546096161
2019-08-31,-0.090529091050646
2019-09-30,-0.08895320811170215
2019-10-31,0.0739481686944059
2019-11-30,0.09481228785632734
2019-12-31,0.028316289195995825
2020-01-31,0.06650798444402395
2020-02-29,0.06937321480036673
2020-03-31,0.017532453302184337
2020-04-30,0.11810920400403635
2020-05-31,-0.00028580472893435793
2020-06-30,0.08412550123737494
2020-07-31,0.07436707916321583
2020-08-31,0.08321058801644488
2020-09-30,-0.055763273123796475
2020-10-31,-0.0485771025822852
2020-11-30,0.03144579450906826
2020-12-31,0.10195632161633306
2021-01-31,-0.015423531377126043
2021-02-28,0.012133888239368673
2021-03-31,-0.031901277201904055
2021-04-30,-0.015699886636955207
2021-05-31,-0.020760655447744858
2021-06-30,0.050516148321220644
2021-07-31,-0.020143530425078326
2021-08-31,0.09973529065962938
2021-09-30,0.07229576105967994
2021-10-31,0.13102527637772354
2021-11-30,-0.07012787489061711
2021-12-31,-0.06147378169782136
2022-01-31,-0.2909833129980749
2022-02-28,-0.07636846119793739
2022-03-31,-0.0505170668933852
2022-04-30,-0.49181771411043884
2022-05-31,0.03719269703905259
2022-06-30,-0.11431324475857818
2022-07-31,0.2860982454180876
2022-08-31,-0.005958187524484515
2022-09-30,0.053140119039851275
2022-10-31,0.2397213806326408
2022-11-30,0.04676577246860303
2022-12-31,-0.03485744096826815
