Date,Monthly Return
2018-01-31,
2018-02-28,0.06818493153335403
2018-03-31,-0.05805088429853855
2018-04-30,-0.015019686458889181
2018-05-31,0.1351240202269801
2018-06-30,-0.009418336336992628
2018-07-31,0.027983072593267044
2018-08-31,0.20042266925982632
2018-09-30,-0.008302955736587236
2018-10-31,-0.030477758830044555
2018-11-30,-0.18119756453446612
2018-12-31,-0.11669852672831604
2019-01-31,0.05515435658646206
2019-02-28,0.044776344073650165
2019-03-31,0.09702555898844722
2019-04-30,0.05643631924856862
2019-05-31,-0.1242132067400894
2019-06-30,0.1305195209713157
2019-07-31,0.07639446390802584
2019-08-31,-0.016461217838863118
2019-09-30,0.07296146806345094
2019-10-31,0.11068441462450584
2019-11-30,0.0775542996355556
2019-12-31,0.09878365863894634
2020-01-31,0.054010001352402304
2020-02-29,-0.11470169707760569
2020-03-31,-0.06976125181110648
2020-04-30,0.15537374235423473
2020-05-31,0.08509416570760076
2020-06-30,0.14738629313682705
2020-07-31,0.16513165725788048
2020-08-31,0.21656908789214535
2020-09-30,-0.10252623050219811
2020-10-31,-0.06001198460001145
2020-11-30,0.09549314940091369
2020-12-31,0.11457356542132313
2021-01-31,-0.005501509852158248
2021-02-28,-0.07971200061989714
2021-03-31,0.00733973462362858
2021-04-30,0.07621756132243163
2021-05-31,-0.05049691905921139
2021-06-30,0.09910920006561152
2021-07-31,0.06498225989886297
2021-08-31,0.04248954922243531
2021-09-30,-0.06803670338987988
2021-10-31,0.058657119064887686
2021-11-30,0.10508187784006062
2021-12-31,0.07422883830184412
2022-01-31,-0.01571232998135097
2022-02-28,-0.054065737158967564
2022-03-31,0.057473280564427576
2022-04-30,-0.09713075824327722
2022-05-31,-0.054496026992796875
2022-06-30,-0.081429783195199
2022-07-31,0.18863358924317608
2022-08-31,-0.031208013208183782
2022-09-30,-0.12097678089089048
2022-10-31,0.10955125825744538
2022-11-30,-0.033027519612812584
2022-12-31,-0.12227231580809295
