Date,Monthly Return
2018-01-31,
2018-02-28,0.08154765760616889
2018-03-31,0.027575943064936492
2018-04-30,0.004170459076056066
2018-05-31,0.06903816818851971
2018-06-30,-0.02893980841160393
2018-07-31,0.02023543496528446
2018-08-31,0.11593540076215914
2018-09-30,-0.0037176396683133994
2018-10-31,-0.07457962087880887
2018-11-30,0.023365063760484084
2018-12-31,-0.038970157360633806
2019-01-31,0.23572030610133
2019-02-28,0.08826469317261099
2019-03-31,0.029443714416445665
2019-04-30,0.10150514712514291
2019-05-31,-0.03528421327122888
2019-06-30,0.04825722522003573
2019-07-31,0.010270631347176984
2019-08-31,-0.056058320377014526
2019-09-30,-0.03051478134022112
2019-10-31,-0.02596025778306399
2019-11-30,0.14470603750295208
2019-12-31,-0.00254381429821382
2020-01-31,0.19803769556403372
2020-02-29,-0.035892777855623836
2020-03-31,-0.1211629004548953
2020-04-30,0.2266732675565799
2020-05-31,0.1035159106967174
2020-06-30,0.04415746450707947
2020-07-31,0.08428384647758036
2020-08-31,0.09749539074797653
2020-09-30,0.0061823390196451555
2020-10-31,0.025917540874677902
2020-11-30,0.07432116068976335
2020-12-31,0.029707240193526774
2021-01-31,-0.013207891335841992
2021-02-28,-0.017858368899532073
2021-03-31,-0.06251646842770009
2021-04-30,0.012517266099424829
2021-05-31,-0.0641625502057166
2021-06-30,0.1596817382680431
2021-07-31,0.06976622274061905
2021-08-31,0.09483066323781486
2021-09-30,-0.03320178147851793
2021-10-31,0.12131387961007811
2021-11-30,-0.07174386158273638
2021-12-31,0.0021768922617846354
2022-01-31,-0.09756429185169224
2022-02-28,-0.010003834363818576
2022-03-31,-0.0397123205621398
2022-04-30,-0.14148217147449071
2022-05-31,-0.02223385222151819
2022-06-30,0.017220330228566283
2022-07-31,-0.06069142416373319
2022-08-31,-0.02695564511307791
2022-09-30,-0.13117208229283894
2022-10-31,0.11421839081574503
2022-11-30,-0.010552841527930013
2022-12-31,-0.06733125054338607
