Date,Monthly Return
2018-01-31,
2018-02-28,0.0469063407771364
2018-03-31,0.033232901955588146
2018-04-30,0.0255461135953563
2018-05-31,0.1249097108005095
2018-06-30,-0.021943201410018043
2018-07-31,0.003568332414171982
2018-08-31,0.0769577311324956
2018-09-30,0.024439308575542107
2018-10-31,-0.08960924840278717
2018-11-30,0.020874043772286077
2018-12-31,-0.09825020509566551
2019-01-31,0.09538543717771741
2019-02-28,0.05923651134662289
2019-03-31,0.015199962797619149
2019-04-30,0.0854066216356113
2019-05-31,-0.06343995195683882
2019-06-30,0.08767072918087737
2019-07-31,0.01428810976509709
2019-08-31,-0.04801571401088367
2019-09-30,-0.02903240477348923
2019-10-31,0.006081421450791824
2019-11-30,0.11369771862074107
2019-12-31,0.06551868594086407
2020-01-31,0.06467365224747113
2020-02-29,-0.01714421393208987
2020-03-31,-0.07788596796220182
2020-04-30,0.11123688254261
2020-05-31,0.09320209843290628
2020-06-30,0.12599583726347796
2020-07-31,0.020697916005047112
2020-08-31,0.15545104020899636
2020-09-30,-0.044722377369140864
2020-10-31,-0.08835101282419067
2020-11-30,0.07016326255635197
2020-12-31,0.045248383056930574
2021-01-31,-0.08268016977370907
2021-02-28,0.0019618205977194325
2021-03-31,0.03415489640574809
2021-04-30,0.06935650453196018
2021-05-31,-0.0073966435706659395
2021-06-30,0.16064852002322239
2021-07-31,0.06145411743420559
2021-08-31,0.06767692517054358
2021-09-30,-0.13255995161329337
2021-10-31,0.12964638790848237
2021-11-30,0.02996800337253136
2021-12-31,-0.15345223822308918
2022-01-31,-0.0577716818443712
2022-02-28,-0.12468649941837817
2022-03-31,-0.025786857995771406
2022-04-30,-0.13096436405256706
2022-05-31,0.05184997637672062
2022-06-30,-0.12106226492917938
2022-07-31,0.12036277619092006
2022-08-31,-0.08943722108769725
2022-09-30,-0.2630676670740145
2022-10-31,0.15734006494300012
2022-11-30,0.0829827085581829
2022-12-31,-0.02435275005029791
