Date,Monthly Return
2018-01-31,
2018-02-28,-0.008415146779818916
2018-03-31,-0.02666086287495295
2018-04-30,0.02465241506287441
2018-05-31,0.06146715913840839
2018-06-30,-0.0023270477253668487
2018-07-31,0.07575304947571948
2018-08-31,0.06299279036709193
2018-09-30,0.01816081746068665
2018-10-31,-0.06610133493596027
2018-11-30,0.042683821197588845
2018-12-31,-0.08404725034346616
2019-01-31,0.028157863655831283
2019-02-28,0.07735735197730143
2019-03-31,0.05275389823966026
2019-04-30,0.10734276122163688
2019-05-31,-0.04948073389240326
2019-06-30,0.08311799276476428
2019-07-31,0.01724377233439256
2019-08-31,0.015036916547583212
2019-09-30,0.008486505083733498
2019-10-31,0.031216440467903617
2019-11-30,0.05946232704725585
2019-12-31,0.041749310826846964
2020-01-31,0.07945459562158486
2020-02-29,-0.04568814196954463
2020-03-31,-0.026541432361969708
2020-04-30,0.1363261388357091
2020-05-31,0.025391177875395687
2020-06-30,0.11055924503130443
2020-07-31,0.0073706453109476655
2020-08-31,0.1027518453402092
2020-09-30,-0.06739660234765676
2020-10-31,-0.037369890057371014
2020-11-30,0.060060576169493896
2020-12-31,0.03900578395248844
2021-01-31,0.042891805485826495
2021-02-28,0.004118060158873282
2021-03-31,0.014588232811358681
2021-04-30,0.06960151306767548
2021-05-31,-0.007627144631903726
2021-06-30,0.08498859602546016
2021-07-31,0.051716488758191126
2021-08-31,0.06159115887810951
2021-09-30,-0.06611880049724195
2021-10-31,0.17629089050122615
2021-11-30,-0.0012821839208491115
2021-12-31,0.017332886833072214
2022-01-31,-0.0753451218773471
2022-02-28,-0.03721186426968737
2022-03-31,0.03186194371788886
2022-04-30,-0.09986714439127031
2022-05-31,-0.01807719710467315
2022-06-30,-0.05532062189399145
2022-07-31,0.09309676988760551
2022-08-31,-0.06666317975867642
2022-09-30,-0.10926688376387095
2022-10-31,-0.0033061055753135227
2022-11-30,0.10222302076301149
2022-12-31,-0.06004553438413818
